contrato,acao,efetividade,tx_efetividade
3bf3f12af0869a9d38117d2daf22f66b,18,0.0,0.0
3c17d76f9e84ff3123b88425794021e8,16,2.0,0.125
3c316b308d4dfd0104406278df76c972,2,0.0,0.0
3c3f46b0f347b94cf6acb2b019bb47b7,12,1.0,0.08333333333333333
3c40b35eaab274364072515bf42577b3,23,2.0,0.08695652173913043
3c417417dc402b19480ffa7c31296093,6,0.0,0.0
3c4741cfd3862065bc71b91f40c43a76,15,2.0,0.13333333333333333
3c47a4eed10b61237bfbf71ea670639f,4,0.0,0.0
3c4c8c0c4d65b12b7beb6b2b543ab953,10,2.0,0.2
3c547e6d268522dd62d7e9c931b40519,11,0.0,0.0
3c54efe6083d29c7b635383ec60a8a10,4,1.0,0.25
3c56b882830bf533e6494652cb0aa984,10,1.0,0.1
3c5c20868a7928b273197ff461993d45,2,0.0,0.0
3c6024b420346a9c3da5a4716773bcd7,14,1.0,0.07142857142857142
3c6e2440186be11b2d19091e156e1a61,6,1.0,0.16666666666666666
3c7474f852c490886c7232e818ea557b,5,0.0,0.0
3c79e51e208aa455055ef9b2253c9220,1,0.0,0.0
3c7b2e5a3d91ed19bff9bbfd3bf721fa,4,0.0,0.0
3c7cf875b77a60139838d30408effb70,16,0.0,0.0
3c9e5685377edd7161ee58d4c4c78b79,22,2.0,0.09090909090909091
3c9f77e82b8f9d15d4a4d9151399b85d,15,5.0,0.3333333333333333
3ca6ce1f0fe3061b2fc06e36f097d22b,3,0.0,0.0
3cadadc497cc45a9b5a408bb570e3967,1,1.0,1.0
3caf35fb510dffe21fe9e7527733fad8,2,1.0,0.5
3cbf4f0e122770e6948a242858a96be0,15,3.0,0.2
3cc0abe0a96afac2fcf10459deaa1408,9,2.0,0.2222222222222222
3cd16967714ac5b821caac2b47a036f4,14,4.0,0.2857142857142857
3cd1e1f30c577822a639e3be8fab7ae0,10,0.0,0.0
3cdc04edbcabe4e42e46c6d3e91dc73f,4,0.0,0.0
3cdc5003f6332edd9500064c03958546,2,0.0,0.0
3ce5449b95c7b9bff9a07a9d39627b22,9,0.0,0.0
3ced12051922c4bf676ce98d2c6c253d,13,1.0,0.07692307692307693
3cf3c2e4c52f4ad0b1cb42fb2bd66b41,14,2.0,0.14285714285714285
3cfb8693f2b81a47762005a7c5470ae3,1,0.0,0.0
3d010bce6ddf92035b5b0d4f2b5209b1,8,0.0,0.0
3d101ca3368898f29503abf32a9160d5,4,0.0,0.0
3d24670d7ab9b2ed5601553699905112,4,0.0,0.0
3d2ab2d6320b2424ee52e7b7d6bd17ea,16,1.0,0.0625
3d2adbb04528b6c5ff6d5532df0d8890,1,0.0,0.0
3d4bf153dc5de59b8ba13dbbd2710ba2,7,0.0,0.0
3d53f26bf683decd855e7d6e0fc24cfc,24,7.0,0.2916666666666667
3d73fc49bda6b91597f6dcad5cfcdecf,13,5.0,0.38461538461538464
3d8a93beede9a798eacb6c3dca4ca05a,1,0.0,0.0
3db7787ad255b2998ec69cf36f0a71db,4,3.0,0.75
3dda697d4807c61222e6b47354e35705,18,3.0,0.16666666666666666
3ddc2f17511ef8f9468eae89db374096,20,1.0,0.05
3de660547017fe6076347ebe250b61ca,2,0.0,0.0
3de8fb0f77af637cabe73bb113cbb425,8,0.0,0.0
3dead5fe16fb60e3006caaaefc1939e8,1,0.0,0.0
3df7175d22594f9e399d08d9d9ee9ee1,10,2.0,0.2
3df895adc0895da7cfc5c7fd047688d5,1,0.0,0.0
3df994005a925875fe9fe37c859a2128,8,0.0,0.0
3e0662bab5b957fb361d15b85e389763,10,0.0,0.0
3e0cc84b9e7ceda3ae2dba302b2cbd9b,4,1.0,0.25
3e1b4be759cc438170a06592acf66aa6,6,2.0,0.3333333333333333
3e2e7d2c2a125189e82bf938582b5a91,7,1.0,0.14285714285714285
3e33dbf4ab9bf268297336f98a5bf7f3,3,0.0,0.0
3e37e518d74925799d57fb8bdc469b67,12,2.0,0.16666666666666666
3e3b527b2918e78bea88f33ec72e9600,8,0.0,0.0
3e3e45e48ba0159dfd56fc9ddfbfd6ee,1,0.0,0.0
3e3e8ed2e041d52962d1a6f38a875769,11,0.0,0.0
3e4304709739a2fb328d8d40b92e2f71,5,0.0,0.0
3e457f9dd27698c109ef36ab5482d7cc,27,2.0,0.07407407407407407
3e57104491702771d6f2e549ee1d4629,18,2.0,0.1111111111111111
3e6768e072334c65537d8b2dadb6a5ca,10,0.0,0.0
3e6e50c16c28021ac42a814a98a178ba,17,3.0,0.17647058823529413
3e86c56c5eb388ca8cc5d3b340cb3fa4,10,0.0,0.0
3e892b464a9901239193fbd61196f903,3,0.0,0.0
3e8b306874ae2e6b37e141f089d5a85c,12,1.0,0.08333333333333333
3e8fa35f712a8b7d9a3e43d8093f7f9e,6,0.0,0.0
3e9675fe1faa21f3424fd221ac451b3b,2,0.0,0.0
3e9c6ecdfb494a4a3f68f065e229148b,1,0.0,0.0
3ea77e6b8569b9ade200648dd6c0b699,2,0.0,0.0
3ebff75bb9245c464a9e34bf4a2a4483,10,0.0,0.0
3ec19abff94ff1940b18b8f41c928368,4,0.0,0.0
3edbb3d2d91846d34c139cab4bf16d95,15,1.0,0.06666666666666667
3edd89db3a6a164602de43088b2b2697,10,5.0,0.5
3ee18f43de5d6f805f3d57d0b1f84d2b,9,3.0,0.3333333333333333
3ef4aed86b798de3892f924df1e629ee,1,0.0,0.0
3ef6785ba7acdcd42e8cc72842d971d8,1,0.0,0.0
3efccf725fe11f88ebff8fd1b317934a,12,4.0,0.3333333333333333
3efd963d3d8f8cc419a657feb56401b9,16,0.0,0.0
3f085ea15baf86d6e67ab54ffbe317d7,8,3.0,0.375
3f1490d9e27859d0fce12cffdf94679b,3,2.0,0.6666666666666666
3f278d3347ec258767531a9d953114f9,3,0.0,0.0
3f37a515081087460dc1d43d0fda49e4,1,1.0,1.0
3f5455f7c3955c4e44a384e083046932,5,0.0,0.0
3f57d2ece278bcd0a63ffe08209e716d,16,0.0,0.0
3f80cafd0123a56f20b22979afbb07be,7,0.0,0.0
3f8725d1cbd74a1c97ea25f10fc439fd,1,0.0,0.0
3f8787ffd0f9358265ce8410a354b577,8,0.0,0.0
3f8c1e6bb7e7c3e19c565451dfd99cdc,15,0.0,0.0
3faa02aee936168e478673b058291819,20,4.0,0.2
3fba36c680bc56bd30aeb89127a781a6,1,0.0,0.0
3fc6d9cd38ff09fd1bb08dd0f9d56d77,5,1.0,0.2
3fc8452e242d0c527f5e67b10e00a806,7,1.0,0.14285714285714285
3fcb3b895397e96d6f513f0adec88a12,1,0.0,0.0
3fcd7d04e8458f415d3ab09eb7072845,3,0.0,0.0
3fda58b061c68b0f329956e666d574f2,7,0.0,0.0
3fdd36a25e2ddea2f99ed0ef7bd0fd68,1,1.0,1.0
3ff0e412488aa22f729739a064618034,6,0.0,0.0
3ff61ce44a4d5d97be250ddb2326234f,1,0.0,0.0
4007202e83e6215695f39d933e840ca9,6,0.0,0.0
400bd3aa3dd85eae25897440f1fe278c,14,1.0,0.07142857142857142
4016aa2d729be38b6d2a213ade257f67,7,0.0,0.0
402e86975e07c3fa7782e9e291ebab9f,10,1.0,0.1
4032b7d9bf6ba937a1fd373b1b9043e4,1,0.0,0.0
4040df87b921faf47db9161263d34123,12,0.0,0.0
4048baaf5106b121c92ccf9ed276b771,6,0.0,0.0
404ce1874c1677e77110f6ab4e0aae7c,12,0.0,0.0
405adc2572c3a9dad8e84e27afae3063,11,0.0,0.0
405b54ed671928e4cd90a171f7e0492b,1,0.0,0.0
407875b214ef7dbbea08fbaf14709dba,8,0.0,0.0
407ab4847169a3d61a6e18c03fcb5634,11,0.0,0.0
407bd96ab1a702983598631ec07a89cd,3,0.0,0.0
409e311334e0709b2b585d6eec6df4e7,18,4.0,0.2222222222222222
40b1cb782c10c498a250af1be9c834d8,10,1.0,0.1
40b5f0122ff10c718fd00dc83d4feb03,1,1.0,1.0
40c605dd0cc355a05ed9ea5ab42eba34,1,0.0,0.0
40c63190390cd02583930a3441e016f3,6,0.0,0.0
40d9884c6c8f6985c6fd185fb7c52a35,3,0.0,0.0
40f5d7fb1742709c4801e48966110d91,1,0.0,0.0
40fe5e7c22319afaf49aa400750c58c5,8,2.0,0.25
410830d351f00ecbe3c6b573fab33efd,2,0.0,0.0
41096bbf001a633ff138a30fcef38304,4,0.0,0.0
410dea46244668735edd101bf6924389,6,2.0,0.3333333333333333
411f418b33435bdc79e09c03ad64e083,21,3.0,0.14285714285714285
4123d1a81b1d4f6e344f667f34ffec12,7,0.0,0.0
412446fb4df5483615c05eb2cda6d6f7,9,0.0,0.0
4129817938ff3ea0cd48fb2667af4207,6,0.0,0.0
4135eb47b453fa63f2ff735ce1cdba61,13,2.0,0.15384615384615385
414125c060ea2f841570dc43168eccd4,7,1.0,0.14285714285714285
414fd6368d508bc1d7e5511cf740296e,6,0.0,0.0
415fb0fd750b706103d87e661a7bb19a,6,2.0,0.3333333333333333
416490156c1802c0b11b979522035454,16,0.0,0.0
41783e294bd443bfc86e12f8856b313b,4,1.0,0.25
417e7fb3db3bf49abf9a62e4a29cd1e6,9,4.0,0.4444444444444444
4180bcd8ae3c4c9747b9fda9e12d6569,22,1.0,0.045454545454545456
418624fa37f79b74b1745a5629bf9327,7,0.0,0.0
41876f0561d9b3293b60778f67432f10,17,0.0,0.0
41971cf9f5ccfddf5c4b6adb932abfc8,6,0.0,0.0
41a48db5815f458b19429f7f15b0754a,4,1.0,0.25
41aec5de1499ff573ca0ae0981744c8a,9,0.0,0.0
41c6f0ee0d798f5fc53daee99a3d791f,18,2.0,0.1111111111111111
41d3e9d65d0c0a32d80a173e4b931bc3,5,0.0,0.0
41e5fd747c7ea0a9d6ce78a2882ca112,17,1.0,0.058823529411764705
41e7d67683044f03d06d11cb96298c8b,6,3.0,0.5
41e8ded481292c8974a0b6705fd7d8ff,3,0.0,0.0
41ea7290536e2caa28532ebdad6ea981,2,0.0,0.0
41fb7fb56612211d6727c9acf14def1a,12,3.0,0.25
41fc07095bdcd2ad5814d0ebabc14a6b,1,0.0,0.0
4204b36f2f5e679a0c32ceffc8d0be2d,4,1.0,0.25
4204f9bfc54395fd337c4a1d617633b2,6,0.0,0.0
4207c25cdd13aba5a05ae348e889d798,17,0.0,0.0
420933ad378afc7812e560e40367d71f,11,1.0,0.09090909090909091
420a2f3d0901f95225b822e525213113,1,0.0,0.0
420ebc8ba2332554bf03d087bc54bae2,2,0.0,0.0
4212fe31be41b0babb70d2b1594081a4,5,1.0,0.2
4213823fd6c10c8bef737a67f9ddb343,13,0.0,0.0
421b8da27b5b2c06e7710adc756e7c5d,2,0.0,0.0
422162ec9572cd2e9ee5a949b3dc9dd8,3,1.0,0.3333333333333333
422e1fcc02a22a59769838375e295f0f,1,0.0,0.0
4236b8f1042f3f4b3d0d8bfaebefa94b,12,0.0,0.0
424dfa6bb74811d5a1b3cd9e4de93da5,9,1.0,0.1111111111111111
425ab06f52ce144a35a29bb213c9e5d6,10,0.0,0.0
425d60f72a6db05eeb75821c369f882e,14,5.0,0.35714285714285715
425f6913a8c12db3bb9165da81000c97,1,1.0,1.0
4267d7c7239f56bf808b2fdef71ac4d8,1,1.0,1.0
4270851ade46061160032283f98461a8,10,0.0,0.0
4277108fb4ab260f986fc941ff0424df,3,2.0,0.6666666666666666
42771bbc46c9f3526d2e484902e34938,2,0.0,0.0
427756c89d9a16ec1de449b64b962d6f,3,1.0,0.3333333333333333
4278713047a748938179b0f0f0ca3b86,8,0.0,0.0
427d74f4767914e6ee0fe3c16dfc8d8d,3,0.0,0.0
4281f61716cfb8a86d397bca5c98efdf,5,0.0,0.0
428254510abdc320fbdb9934a4657850,4,0.0,0.0
4285d863cc19748a9ffa13c379f76695,2,0.0,0.0
4286836d9e5b71759412c9d5a1ad23c2,11,0.0,0.0
4288fa2c26f36924ad6dac1c4992d296,14,0.0,0.0
4289ac4de16e45d198bcd23c1f9caaef,4,0.0,0.0
42963246745d01bad7fed24b61caed3e,4,0.0,0.0
42ad5dbce60ba92e0f557bda6b988df2,1,0.0,0.0
42b5d6594f79ee300ce0966c894b04c5,1,0.0,0.0
42b5efcb91622d5f6dcc43a5f61f629d,8,2.0,0.25
42d57d724a7699b5a6792c185548d551,12,1.0,0.08333333333333333
42d997eeff61c0456afaecf53f3d1aea,15,0.0,0.0
42dcf6cc3ce5a7f3875fb8acd2979272,2,1.0,0.5
42e578504fd163b7bd3101dc8238d3b1,10,0.0,0.0
4301a7b9f0397d2f3ed675e24619154f,2,1.0,0.5
43039d26e691b7bcdcc4849daa5abf2e,13,0.0,0.0
43043545aa510d62285ffba9ab7a3f57,1,0.0,0.0
430a0bfe6491c8a88e39c0d1c8c33d92,19,0.0,0.0
430c2ec6725e652963eb572609d7d4d1,20,1.0,0.05
43146e558893dcbd561eda11689f15f2,1,0.0,0.0
43156da5e27b132b710debe566df61fa,1,0.0,0.0
43288d970b2a1e533d7983dc4633f1ea,13,0.0,0.0
4332d01447f0889d8044593e7579146a,5,0.0,0.0
434dfb948907b424f97f14fdf08a65e7,13,2.0,0.15384615384615385
43531ac24eff90239bbf57225842444c,1,0.0,0.0
435544e75af50023e89db767d4270d9c,12,2.0,0.16666666666666666
4360c526909bc71ac4804cd00e720a9a,11,3.0,0.2727272727272727
43796a847df46ed3f3003961bbe151a5,6,0.0,0.0
437df03ed435f3f68a2fd5f6c019bae8,21,1.0,0.047619047619047616
4386b31e93f0cb8106e2defc4e5f8306,3,1.0,0.3333333333333333
4390c9532874ea6c4cbb73007c1ed322,2,1.0,0.5
439989042a13478d2653a1c93c17f275,2,1.0,0.5
43a78491540ed01cf80be848fdf9e44d,7,0.0,0.0
43b407a45aeead0d48a0a2292e724853,11,1.0,0.09090909090909091
43b6f2af72c92fb3838ef09a7bd715dd,1,0.0,0.0
43bf4d7378b7d599d493850f2e7a56ee,2,0.0,0.0
43daa3646e329a05823e579f6752dbb2,14,2.0,0.14285714285714285
440bf6c507b28e0ab877ca62cff4197c,20,0.0,0.0
441479e3513c609e620dc1562e7274f3,9,1.0,0.1111111111111111
44358d2ea6cedf5395707e8999202fc3,8,2.0,0.25
4438dc2003fde6abbda2f40220ba3324,20,0.0,0.0
44394de22347c22f71795cf2ced9c202,2,1.0,0.5
443ce759b7dcb14956e0aed33fd8e645,22,3.0,0.13636363636363635
444add89852b48dbb8c4f3dd5f29031c,1,0.0,0.0
446105c3e32240ff093e42aded88cafa,4,0.0,0.0
44633c0ffcd7a1c9402993e7bfe8d9e8,1,0.0,0.0
44635bcc12664e1038c614a2df1f6c86,2,0.0,0.0
446a23450c8b1ce4abd6abc3c6fcbb16,10,0.0,0.0
446d988a42a3725847ad030eb1d33483,3,0.0,0.0
446f87e82d9431742a85096a71ec5c30,3,0.0,0.0
44aa980e7c53b0ce1ef12f0b76bc419d,6,0.0,0.0
44abbb5a26c0c90f0726167eec68136f,2,1.0,0.5
44abce940b68197205c7eed61114d324,12,3.0,0.25
44c00efe8ae147586c9bd8b3704c141a,19,1.0,0.05263157894736842
44d03b76070dccd31ba4f28397b2a042,9,0.0,0.0
44e17e6a3225b47477fd0e5da1c3ab5a,1,0.0,0.0
44ea821008f769ed956d21162f8696fb,11,0.0,0.0
44f60c38f9390458f55dc2dfe2d466b8,23,13.0,0.5652173913043478
44f6806213ff06ab6bdb4f93df60a132,4,0.0,0.0
44f9e408895be842634bb4a95b2a0bb3,10,0.0,0.0
45004bfc65bfa612228b6dab48e8a188,5,1.0,0.2
4501a1ccef5bc0177b72634cea611462,11,1.0,0.09090909090909091
450e7b4c6b97608bfe99ebde7caaee13,6,0.0,0.0
451210a9667e188b444a5300a0e171aa,19,5.0,0.2631578947368421
4519651f4bb55ca45f7e380f7fb6ded6,16,0.0,0.0
4519cfb9a4a26aa9d36f8033febbed56,5,0.0,0.0
45329c1cd1d3a115abdb42889a5aa69f,6,0.0,0.0
453e7b62640060da5b9dee21e6f6e1a0,11,2.0,0.18181818181818182
45510d04aea828641958723d3c8c08ca,1,1.0,1.0
4556a8a704726a44390edb3b13d8acb5,7,1.0,0.14285714285714285
45587f037f2a2f315507847c87aadc9f,11,0.0,0.0
4567e07acdda92fc7c305d0df26c48fe,7,1.0,0.14285714285714285
456936e303068ffff4b0bdf28a1c1d62,2,0.0,0.0
45749246af86a2aa772580592b46606f,8,0.0,0.0
457f4a205e65a76ef587e355a2a2f227,2,0.0,0.0
458071dbeffbd9c1d728d8058d9e05e2,2,1.0,0.5
458643ffda133d44a309aad186fb75ea,4,1.0,0.25
4592ce837805837310ffddf59b3dc038,1,0.0,0.0
45930c3d56ec473cad6525fbba7ba511,11,4.0,0.36363636363636365
45a8df3eeb9a772e0aed2f92c4093ba4,3,0.0,0.0
45ab331a44cadcee15adcd72f425cdd5,2,1.0,0.5
45b158d168c9ad1b94489973dc5975e5,11,0.0,0.0
45b80dd56e2cc2994b1daa6755b49bd8,10,1.0,0.1
45ca509799a63392f4ad19f8da5ca880,6,0.0,0.0
45d14e676256b9e9a141cb6fd3dea439,12,0.0,0.0
45d38c6f8ea04f57cb22fb9fde426c43,2,1.0,0.5
45db8111413e859994de50629cb1af1b,12,0.0,0.0
45e8b72d2448c7b602c1bcb333fad820,1,0.0,0.0
45eef230f691ce49fe9a3e701a27dce6,4,0.0,0.0
45f095a37bd783fdd2d526f6900ea190,1,0.0,0.0
45fb9bce7cfbf52a74a74628273b6fd7,2,1.0,0.5
46029b0a5fe9875e970482cb1a90d6c4,6,1.0,0.16666666666666666
4603e54ab5174b0bb6469ddb43586530,1,0.0,0.0
4610a5f0e2846fef1778d3b5b3e18ee1,5,0.0,0.0
462692523a3fa383fe02d58b91e9b260,9,6.0,0.6666666666666666
463a24b7bd1ec9c28d6ffeff5e96e805,3,0.0,0.0
4641b46bcbfb4d0d21f876ac5ce34c8b,3,1.0,0.3333333333333333
4645eeed5db116be3d97573a932dfa95,2,0.0,0.0
464b255a1f7686635d4846d4172c7688,20,1.0,0.05
464cbf548c54bc677ebb3bdb3b430fb2,9,0.0,0.0
465825ddd9ccecbc33e9f9f77775de33,24,0.0,0.0
465d45d17452eec96c63e3511e12a748,11,1.0,0.09090909090909091
465ebbfc1ad512999858172da726b2bd,2,0.0,0.0
4676276f06cb5ef0f4001a9aba503287,13,2.0,0.15384615384615385
467e941713518065e282c7e5e81625a0,8,2.0,0.25
467ebb492cf7ee45fb34a5def153cbe0,16,0.0,0.0
467f23a82b6a59d37ec607c5443e861b,3,0.0,0.0
46831edfb2a0f2dc44e94ef9c6cc250a,3,0.0,0.0
468a81c343efc1b804867af87daae206,21,1.0,0.047619047619047616
46c24156bad7800add67a031fa2118e3,2,0.0,0.0
46c25edbcec92e77982b10f2dacfd317,1,0.0,0.0
46c796455f223b2bbde71825e5d04475,15,1.0,0.06666666666666667
46dcd781c63efe1cf68e55a445eb5c5e,6,1.0,0.16666666666666666
46dd8d9e8ce4bafab5e3a6af7f04ca84,3,0.0,0.0
46e09a07f44736f0fa3c8f185cd312c2,2,1.0,0.5
46e3f478a0f4878263d195e60431392f,2,0.0,0.0
46e6248202a8901b58c490b906d3f4df,11,0.0,0.0
46e75d9a8c7aeba83d138df9904b3cc2,2,0.0,0.0
46f0efeb9ec07e69a115dbd21ba5f27f,5,0.0,0.0
46f86bd700a8967aff7dcc13d0658910,19,1.0,0.05263157894736842
46feace8d2c213c329aade747b385b12,2,0.0,0.0
4709fc0594e6718309eb6c8b22fe3c89,2,0.0,0.0
4712e346d97cc484740ced32800a6080,11,0.0,0.0
4713036e670b9453b4980ac6c7521710,6,0.0,0.0
47156f80fb988988fcd39238ee215655,11,1.0,0.09090909090909091
4717d8b9a75f60f4d5398f588dd13e8f,2,1.0,0.5
471806288a40a38156dd28296a78312c,26,4.0,0.15384615384615385
471ba07be6d1e36dd44b594bdc016d9a,1,1.0,1.0
47298c163949d2f4942604fbfacc8b62,14,7.0,0.5
47335ec1c18e9bc531a81a34c406e850,6,0.0,0.0
473a9c572a6ec1fe8591c72ea3237d44,14,0.0,0.0
4749cb32eb26af0af9f036db39c1dec0,18,0.0,0.0
474aa339ea2608c346586240bc83a5bf,10,0.0,0.0
47534c09454e6b0046ab8174b92c7ed1,5,0.0,0.0
475659facc4d3a37c5a4bc07b6c9e6c2,14,0.0,0.0
475a5348f854f0f546834453644aa26b,8,0.0,0.0
475d4ac52721223c3d55138b2b1fef83,1,0.0,0.0
475f3b772356512095dbdf749be25db1,14,2.0,0.14285714285714285
47746b6d779db044186d99da71da69c9,3,2.0,0.6666666666666666
4774ffdc1e9f3e97b83f613aa76eeaca,12,1.0,0.08333333333333333
4785465c0a8f7f7928519db0bd3c8558,4,1.0,0.25
478a33bda26a6b95b0c1d8b0275ac0ed,19,0.0,0.0
478bb9d03ceab6c84fa95114fb0ed9f0,7,1.0,0.14285714285714285
4791f8c4cf6215b1553bd5a804d921dc,3,2.0,0.6666666666666666
4798fcdfef06afff1b8a40771bb840af,3,0.0,0.0
47d2b527f263775ded61c4d7cca9829a,3,0.0,0.0
47d7ade7a659badcdb4620fe9656ac35,20,2.0,0.1
47f94d46281d1d8fb6105b39d6cd77e5,5,0.0,0.0
47f9b7b9e84383de8ca135317885e6a6,1,0.0,0.0
47fa360d891bc08c14d674ff9360855c,14,1.0,0.07142857142857142
4805b53247f3b73d2f1ae3ab7e32aabd,20,1.0,0.05
4818fc46d59f1b40ade7f8143064d711,4,0.0,0.0
481b81be552ff0d7cb230bbebc882292,13,0.0,0.0
482e578d9fb067eb5a1638103b505431,7,2.0,0.2857142857142857
48355652c117c113d0b010b20f2beef4,7,0.0,0.0
483a8ef02b2169e6f3964df97c6a673a,9,1.0,0.1111111111111111
483fe499268acc80912d8e08cf3127d7,1,0.0,0.0
48402545de682e2bdde3dad8c02fa2ee,3,1.0,0.3333333333333333
48555aa44176f5a6acce36f4be6df7ac,7,0.0,0.0
485d8960e12569082b354df364e5758c,9,0.0,0.0
487d5f5c888462032428a0ecdbeee57c,1,1.0,1.0
4883d88265163ec2031eed228ed90305,1,0.0,0.0
488c3bffaa52918dbcc6ee6896fd7ae0,18,3.0,0.16666666666666666
489feb66f0b833bd3cf0d4526b239d4a,1,1.0,1.0
48a3d6a2c5303caff9709d4de6df4cbc,25,5.0,0.2
48a7386836da489128beab3108692c22,7,4.0,0.5714285714285714
48aa451f4d54b0fbab400c5deadf3ec0,22,2.0,0.09090909090909091
48d64a203d4702f67f4238402b5829db,11,2.0,0.18181818181818182
48d798c56a43a2c3d3975d784c8de852,10,0.0,0.0
48fc4eefa546cac9f9690c144362d5ef,1,0.0,0.0
49048426a5a0da36498c1f68474d850a,12,3.0,0.25
4908b79bdd8ec401237cd57941bc6aa6,18,4.0,0.2222222222222222
492412ef132cb5392d316eb2c7abbd04,18,0.0,0.0
4927660d47e7457845f6f3f1b277f039,7,2.0,0.2857142857142857
4930e3193da92d8ef783f46fc121d1d3,3,1.0,0.3333333333333333
494025148e8f7c40c4f8fcde048159eb,7,0.0,0.0
49439e424cb515539b4495b1bf38162f,1,0.0,0.0
494f165f64b10427c12186a6e6c06d4a,7,0.0,0.0
49597f2c0f48ac802240c6f6e4d54088,4,2.0,0.5
4960dacc63d5d8c7d60d85903311afbd,8,0.0,0.0
49635c8272b49a32bc542f882b66e234,6,1.0,0.16666666666666666
49655ca51b814814660d96577c5fb26d,6,0.0,0.0
496f87f5bafcfacb80ab070d7a525f4f,3,1.0,0.3333333333333333
4978d9f8db082351efd8950139181fbc,13,0.0,0.0
497e42a6be99adbc4d22655297cf7176,3,0.0,0.0
4981f463dc8f622ee0482628585d7a64,1,0.0,0.0
499b5ff94b5cf83d4f8ebb8934f1ae39,1,0.0,0.0
49a49bbfd4a8b37fad38ad95e141c63f,10,2.0,0.2
49b23a68ab7de675996de3dd3a6d4a72,8,0.0,0.0
49b7339532d0c2315b053c5f0c269ac7,15,1.0,0.06666666666666667
49f960f6e94a47df386bf6cfece15bcd,23,2.0,0.08695652173913043
49f9d6aca0788ba26c1e8b79a787b1ff,9,0.0,0.0
4a09d2155c052a19d6b1b678df670b22,8,0.0,0.0
4a152a2e87b6600588438d9a6c08b0f9,3,0.0,0.0
4a1ebbeb14fc459e57c98419fd7d8256,12,3.0,0.25
4a48e0c2a8b9cfd3672ee7094edaddb8,5,0.0,0.0
4a499e3cd91eb93493459fc2780d917e,3,0.0,0.0
4a5a5cf32dff252bbf3eb4c6322c083c,14,3.0,0.21428571428571427
4a5d9b98900a429c6dbe1004ed615fae,15,2.0,0.13333333333333333
4a6779410d23204b2b8111ac9a3205e1,6,1.0,0.16666666666666666
4a6a7058793c2f2a61b183ee60a7339d,12,0.0,0.0
4a6c2dcfb978da32b778cd425df60301,4,0.0,0.0
4a72a018afc5a5dec0719e2bf9aaadcb,4,0.0,0.0
4a77a39b461f0fe27c79b3fa11329f57,12,0.0,0.0
4a8772cfc4a1972df433ccbce7054b20,10,0.0,0.0
4a8a5b20878d09f5ffe2f97411542467,6,0.0,0.0
4a8f23342a3401ef2905206157ec48a3,1,0.0,0.0
4a91a84f5ed38bcc7324021dd7d6d7d4,3,1.0,0.3333333333333333
4a9441aeab636b324e2ccb6fe803d69f,1,0.0,0.0
4a9631a3c7693c7b03468d11151e016f,6,0.0,0.0
4a99f51764bdfc5ddfab9e6bd1ea94ff,7,0.0,0.0
4a9a517017ea5d29077719a1b9244010,10,1.0,0.1
4aa31448596e96a2905fc3f504f7814b,8,0.0,0.0
4abe9b45abba74f0c55f553c888efdef,2,1.0,0.5
4ad3225409a25412c5db90fed61ddf95,25,2.0,0.08
4af72bab522dd0659b8bd6878dc1c656,3,0.0,0.0
4b11e6ce209ee41fabe0be450d1e86e0,9,0.0,0.0
4b156628a5e0656f2075c45ff86f3855,2,1.0,0.5
4b1674e023501d566b9089a9feb2b4bb,12,1.0,0.08333333333333333
4b18331df0589b0f77765a5e02ca72b8,2,0.0,0.0
4b1a3b4cb88acbab154cf0e2bc6e646a,10,0.0,0.0
4b21d519b6cab7e3a369a550a5ec56eb,7,0.0,0.0
4b2b6fe2fb9a62832fc2b2e300f260b9,16,6.0,0.375
4b3718f325ca86bcb0978f43662eee5a,3,0.0,0.0
4b3ef88d57e19e2c892c9118491fcf40,9,0.0,0.0
4b4f73ffc1204b6ff02935d3a47869aa,2,2.0,1.0
4b4ffbbd89aee8ccb30e2b8d94c9b40d,16,3.0,0.1875
4b511275789eab0e12da967ce237fa97,12,0.0,0.0
4b551f14600f428b1744d6decaf4b57e,1,0.0,0.0
4b5635450b71e1f02aec961cadc0db1c,15,2.0,0.13333333333333333
4b74c9978effe488b95275a0fb9848c1,1,0.0,0.0
4b77a70703494576f110972304d9898a,21,0.0,0.0
4b7d7548e2545160336755230aa3c1bc,8,0.0,0.0
4b887096e81945a297ac21c741452da5,5,1.0,0.2
4b9dfd0d8a21d8316044ff64cfcb3382,7,0.0,0.0
4bb6a1d72477bb4931b887ac06097feb,13,0.0,0.0
4bc64665fa4d84222c5a7ee1e5c5ed03,27,8.0,0.2962962962962963
4bd81ae18da5c81290447b35cd13f7ae,9,2.0,0.2222222222222222
4bd9daada6e8afe0b5f309c30a1e578d,1,0.0,0.0
4be14369136a5c8f5f7a57bb43ce2d85,2,0.0,0.0
4be2fadc9a126f1c0dc62f5aa85bbbae,23,1.0,0.043478260869565216
4be8bfd1efde8b663c03a97273049a94,22,2.0,0.09090909090909091
4bed6d1fffc6f14b14211a166ad28ed6,2,0.0,0.0
4bf2ec9eac396fbe29774b6ec4c4ef13,6,4.0,0.6666666666666666
4bf9883f1ddcb39b72b5443c5356621b,12,0.0,0.0
4bf9a81b466b0ca754d18345bb7d7194,2,0.0,0.0
4bffb4b54ea397ba6009ea84c157f113,10,0.0,0.0
4c094f10c615211435e22d94c000ca8d,2,1.0,0.5
